key,Customer Age,Quantity,Revenue,Cost,Unit Price,Unit Cost,Profit Margin
51.0_M_France_Hauts de Seine,51.0,4.0,379.0,415.0,77.83333350000001,79.165,0.0844640434192673
51.0_M_France_Moselle,51.0,15.0,4528.0,3218.0,396.52083325,280.8325,0.19584643935149215
51.0_M_France_Nord,51.0,46.0,17239.0,15552.0,399.02173917391303,359.7682608695652,0.09414259148444061
51.0_M_France_Seine (Paris),51.0,6.0,687.0,691.0,114.5,115.165,-0.11612645514722666
51.0_M_France_Seine Saint Denis,51.0,4.0,2149.0,1940.0,466.1666665,456.665,-0.03920175883646203
51.0_M_France_Seine et Marne,51.0,4.0,1647.0,1135.0,805.8333335,555.835,0.3247674060746668
51.0_M_France_Yveline,51.0,1.0,640.0,605.0,640.0,605.0,0.0546875
51.0_M_Germany_Bayern,51.0,21.0,7388.0,5652.0,391.1000001,283.649,0.27906650358005525
51.0_M_Germany_Hamburg,51.0,6.0,294.0,207.0,38.777777666666665,27.166666666666668,0.3069173260913674
51.0_M_Germany_Hessen,51.0,42.0,16451.0,12789.0,491.8796296111111,386.07388888888886,0.28111992310772593
51.0_M_Germany_Nordrhein-Westfalen,51.0,19.0,10306.0,8430.0,682.9305555833333,556.3191666666667,0.2628748423941911
51.0_M_Germany_Saarland,51.0,21.0,8628.0,6316.0,487.24242427272725,352.21181818181816,0.2833577201604336
51.0_M_United Kingdom_England,51.0,128.0,44706.0,42674.0,397.83862430158734,377.10047619047623,0.12806355452279522
51.0_M_United States_California,51.0,117.0,39254.0,36127.0,426.62295083606557,393.31426229508196,0.12580398798842402
51.0_M_United States_Oregon,51.0,51.0,19427.0,18437.0,442.3160919310345,427.16655172413795,0.12304467647014664
51.0_M_United States_Washington,51.0,73.0,19646.0,18574.0,248.60606057575757,230.93909090909094,0.10769262002128084
52.0_F_France_Essonne,52.0,13.0,10547.0,9160.0,798.1111111111111,684.3333333333334,0.13620379686222114
52.0_F_France_Hauts de Seine,52.0,7.0,2707.0,2722.0,518.125,544.8325,0.07822887177206805
52.0_F_France_Nord,52.0,8.0,4916.0,5272.0,717.6666666,812.1659999999999,-0.04213077134708707
52.0_F_France_Seine (Paris),52.0,5.0,3483.0,2915.0,608.6666666666666,509.1666666666667,0.2080878924023272
52.0_F_France_Seine Saint Denis,52.0,40.0,12663.0,13090.0,456.4912280526316,461.56105263157895,0.048927452357907
52.0_F_France_Yveline,52.0,4.0,180.0,158.0,63.0,59.665,0.13692480359147025
52.0_F_Germany_Bayern,52.0,2.0,146.0,92.0,73.0,46.0,0.3698630136986301
52.0_F_Germany_Hamburg,52.0,10.0,4664.0,3864.0,500.63333339999997,412.9,0.20297338743252827
52.0_F_Germany_Hessen,52.0,29.0,12445.0,10252.0,520.602564,444.17923076923074,0.23044435158086285
52.0_F_Germany_Nordrhein-Westfalen,52.0,3.0,2251.0,1655.0,805.25,582.5,0.2695481944679173
52.0_F_Germany_Saarland,52.0,34.0,17953.0,13957.0,621.739583375,490.270625,0.2605273022040663
52.0_F_United Kingdom_England,52.0,150.0,36439.0,31474.0,296.49275360869564,260.1571014492754,0.17420861955813763
52.0_F_United States_California,52.0,152.0,42673.0,38435.0,334.63111110666665,299.02413333333334,0.11611867516379466
52.0_F_United States_Oregon,52.0,17.0,4055.0,3932.0,306.05,296.283,0.07272465896107647
52.0_F_United States_Washington,52.0,66.0,15358.0,13695.0,290.5707070909091,252.01545454545456,0.126559611456179
52.0_M_France_Essonne,52.0,38.0,16749.0,18080.0,547.6078430588235,600.5588235294117,-0.03467483691371598
52.0_M_France_Garonne (Haute),52.0,7.0,2596.0,2166.0,515.20833325,422.8325,0.21849432278348244
52.0_M_France_Hauts de Seine,52.0,18.0,4821.0,4426.0,438.6296296666667,378.07444444444445,-0.020143637361790014
52.0_M_France_Nord,52.0,5.0,1609.0,1400.0,302.3333333333333,258.3333333333333,0.14771364875701043
52.0_M_France_Seine (Paris),52.0,43.0,18743.0,18819.0,516.7583333499999,547.508,0.014076411285542467
52.0_M_France_Seine Saint Denis,52.0,4.0,378.0,281.0,94.5,70.25,0.2724410865263537
52.0_M_Germany_Hessen,52.0,15.0,2638.0,1723.0,287.38888883333334,186.5533333333333,0.28654708452655964
52.0_M_Germany_Nordrhein-Westfalen,52.0,13.0,9798.0,6890.0,1079.6458332500001,765.625,0.29885392123237897
52.0_M_Germany_Saarland,52.0,45.0,19249.0,13872.0,548.736111125,389.02708333333334,0.32094184518387175
52.0_M_United Kingdom_England,52.0,107.0,32878.0,29539.0,329.56,291.4728,0.1525333281465795
52.0_M_United States_California,52.0,138.0,44856.0,39528.0,397.7808219178082,352.79684931506847,0.12458697453924773
52.0_M_United States_Oregon,52.0,65.0,9413.0,8963.0,149.76543207407408,140.43222222222224,0.08733635043936368
52.0_M_United States_Washington,52.0,66.0,17314.0,15299.0,308.64285708571424,275.5997142857143,0.11362767594968254
53.0_F_France_Essonne,53.0,35.0,11859.0,11495.0,369.41666675,355.28125,0.08825868497207129
53.0_F_France_Hauts de Seine,53.0,9.0,7403.0,8175.0,1044.7666666,1222.866,-0.023623117318654036
53.0_F_France_Nord,53.0,3.0,706.0,614.0,324.75,277.0,0.05250041039263383
53.0_F_France_Seine (Paris),53.0,19.0,11316.0,10253.0,712.8717949230769,662.4230769230769,0.1464060056444871
53.0_F_France_Seine Saint Denis,53.0,5.0,203.0,141.0,36.5,25.585,0.2701937134502924
53.0_F_France_Somme,53.0,5.0,1192.0,935.0,206.5,160.835,0.2823993334108437
53.0_F_Germany_Bayern,53.0,20.0,7899.0,5975.0,485.24242427272725,382.2427272727273,0.2844660290939982
53.0_F_Germany_Brandenburg,53.0,3.0,1050.0,737.0,499.5,350.5,0.2963204269049392
53.0_F_Germany_Hamburg,53.0,33.0,18485.0,14196.0,750.3431372352942,578.2941176470588,0.28901371431334
53.0_F_Germany_Hessen,53.0,13.0,3464.0,2612.0,367.583333375,279.54125,0.26795461912635965
53.0_F_Germany_Nordrhein-Westfalen,53.0,25.0,7430.0,6202.0,274.3181818181818,225.25727272727272,0.23096894798004183
53.0_F_Germany_Saarland,53.0,26.0,11495.0,9269.0,536.3589742307693,414.3469230769231,0.2442675170940298
53.0_F_United Kingdom_England,53.0,122.0,49489.0,46014.0,479.11988305263156,439.7454385964913,0.12847231109869492
53.0_F_United States_California,53.0,131.0,40227.0,36458.0,362.5612745,326.5832352941176,0.1154062449596703
53.0_F_United States_Oregon,53.0,21.0,11236.0,11376.0,709.1666666363636,712.6218181818182,0.00967602562364968
53.0_F_United States_Washington,53.0,69.0,18555.0,17941.0,273.9362745588235,260.43117647058824,0.11192577716699846
53.0_M_France_Essonne,53.0,3.0,185.0,145.0,81.5,66.25,0.29037717601547386
53.0_M_France_Hauts de Seine,53.0,12.0,3800.0,2680.0,231.61111116666666,170.86,0.10469644713661712
53.0_M_France_Moselle,53.0,7.0,1860.0,1805.0,433.5,416.8325,0.09165115831147991
53.0_M_France_Nord,53.0,10.0,819.0,907.0,68.5666668,75.1,-0.09767072305010731
53.0_M_France_Seine (Paris),53.0,56.0,24788.0,23744.0,518.31333336,500.8268,0.09605917970740423
53.0_M_France_Seine Saint Denis,53.0,3.0,358.0,228.0,115.25,79.0,0.2983057300590139
53.0_M_Germany_Brandenburg,53.0,23.0,13754.0,11105.0,733.3333333636364,575.8936363636363,0.21076736924537628
53.0_M_Germany_Hamburg,53.0,11.0,4649.0,3551.0,751.5833333333334,575.8883333333333,0.28725119511290714
53.0_M_Germany_Hessen,53.0,4.0,3524.0,2579.0,657.3333333333334,477.1666666666667,0.29998256087173614
53.0_M_Germany_Nordrhein-Westfalen,53.0,5.0,1503.0,1123.0,306.25,228.83499999999998,0.25280672323128045
53.0_M_Germany_Saarland,53.0,17.0,10138.0,8365.0,495.37037033333337,402.09333333333336,0.24867185885998153
53.0_M_United Kingdom_England,53.0,58.0,24513.0,23121.0,557.3763441290322,533.5909677419355,0.10479629300622915
53.0_M_United States_California,53.0,162.0,50818.0,48135.0,360.56425704819276,340.2125301204819,0.08735158814718459
53.0_M_United States_Oregon,53.0,26.0,9432.0,8387.0,485.5476190714285,443.5007142857143,0.12550657310308863
53.0_M_United States_Washington,53.0,43.0,17144.0,16500.0,401.4047619047619,382.8014285714286,0.0745533486913701
54.0_F_France_Hauts de Seine,54.0,8.0,1725.0,1433.0,189.70833325,153.5,0.19171803452197528
54.0_F_France_Seine (Paris),54.0,9.0,1303.0,921.0,171.0,122.4575,0.22974715804064846
54.0_F_France_Seine Saint Denis,54.0,4.0,711.0,595.0,159.83333349999998,134.16500000000002,0.15923641259548277
54.0_F_France_Somme,54.0,8.0,880.0,668.0,108.44444466666666,82.27666666666667,0.15406857379984767
54.0_F_France_Val d'Oise,54.0,4.0,3408.0,2804.0,852.0,701.0,0.07151735218725473
54.0_F_France_Yveline,54.0,1.0,772.0,510.0,772.0,510.0,0.3393782383419689
54.0_F_Germany_Bayern,54.0,6.0,1937.0,1393.0,358.0,253.25,0.29387449213874217
54.0_F_Germany_Hamburg,54.0,4.0,3560.0,2701.0,976.3333335,783.5,0.21208079880472408
54.0_F_Germany_Hessen,54.0,11.0,1141.0,869.0,158.33333333333334,123.36166666666668,0.2735961125332912
54.0_F_Germany_Nordrhein-Westfalen,54.0,21.0,8337.0,6496.0,479.0555555833333,379.375,0.22792025900116694
54.0_F_Germany_Saarland,54.0,8.0,2109.0,1790.0,190.4666666,154.666,0.26060359478406975
54.0_F_United Kingdom_England,54.0,57.0,21287.0,18775.0,404.5925925925926,353.06148148148145,0.16297069698894232
54.0_F_United States_California,54.0,111.0,34491.0,31903.0,390.96944445,362.14166666666665,0.13460256432298123
54.0_F_United States_Oregon,54.0,15.0,4946.0,4453.0,366.98148155555555,324.0188888888889,0.09783630154883202
54.0_F_United States_Washington,54.0,57.0,13339.0,12588.0,226.91071424999998,211.21964285714284,0.12961085224622582
54.0_M_France_Charente-Maritime,54.0,3.0,202.0,210.0,67.5,71.25,-0.0552019315188762
54.0_M_France_Essonne,54.0,7.0,3209.0,2682.0,453.6,388.4,0.12873181664787928
54.0_M_France_Hauts de Seine,54.0,26.0,9490.0,8093.0,360.7435897692307,317.8715384615385,0.15017461938422663
54.0_M_France_Loiret,54.0,7.0,307.0,297.0,34.5,33.39,0.011111111111111112
54.0_M_France_Nord,54.0,11.0,3035.0,3230.0,534.7333334,569.866,-0.10742578430343501
54.0_M_France_Seine (Paris),54.0,1.0,388.0,319.0,388.0,319.0,0.17783505154639176
54.0_M_France_Seine Saint Denis,54.0,21.0,4692.0,4525.0,406.7833334,400.5,-0.017674586281027024
54.0_M_France_Seine et Marne,54.0,10.0,5920.0,5778.0,817.2,777.7,0.10638227255375163
54.0_M_France_Val de Marne,54.0,3.0,1096.0,890.0,511.5,415.0,0.1837779379956741
54.0_M_Germany_Hamburg,54.0,17.0,11247.0,9126.0,895.2592592222222,732.0366666666666,0.25042448039022025
54.0_M_Germany_Hessen,54.0,15.0,7012.0,6091.0,479.749999875,402.625,0.19304937897378907
54.0_M_Germany_Nordrhein-Westfalen,54.0,9.0,1153.0,865.0,157.1,118.4,0.2542377266021324
54.0_M_Germany_Saarland,54.0,15.0,5158.0,3652.0,480.708333375,340.1675,0.29903806572648794
54.0_M_United Kingdom_England,54.0,55.0,17688.0,16292.0,465.31547614285716,429.40464285714285,0.12778580749782142
54.0_M_United States_California,54.0,133.0,34959.0,32509.0,320.87435896923074,297.01276923076927,0.10088172628319604
54.0_M_United States_Oregon,54.0,20.0,3652.0,3596.0,266.56944441666667,269.4583333333333,0.13195668837300198
54.0_M_United States_Washington,54.0,74.0,24175.0,22346.0,392.1078430882353,358.8870588235294,0.1231452011019087
55.0_F_France_Hauts de Seine,55.0,4.0,217.0,206.0,72.0,68.33333333333333,0.05007241878750259
55.0_F_France_Nord,55.0,9.0,1939.0,1394.0,248.125,178.2075,0.28426650663298764
55.0_F_France_Seine (Paris),55.0,13.0,6525.0,6422.0,601.5,555.3571428571429,0.0438228046352301
55.0_F_France_Seine et Marne,55.0,3.0,164.0,170.0,58.75,60.0,-0.030592155081023777
55.0_F_Germany_Bayern,55.0,7.0,756.0,496.0,96.25,63.25,0.3187398235415707
55.0_F_Germany_Brandenburg,55.0,7.0,5088.0,3690.0,576.58333325,404.5825,0.3292502350408983
55.0_F_Germany_Hamburg,55.0,14.0,6187.0,4999.0,519.2291666250001,441.0625,0.25085062225350974
55.0_F_Germany_Hessen,55.0,9.0,4699.0,3940.0,613.1333334,497.166,0.2282183312246872
55.0_F_Germany_Saarland,55.0,12.0,5188.0,4732.0,373.8333334,336.7,0.1964263780528736
55.0_F_United Kingdom_England,55.0,42.0,10495.0,9321.0,259.03623186956526,230.38391304347826,0.13117204841899832
55.0_F_United States_California,55.0,133.0,33297.0,31774.0,267.742187515625,251.208125,0.10981351596736409
55.0_F_United States_Oregon,55.0,43.0,11609.0,10215.0,339.3412698571429,297.96,0.1455285894709664
55.0_F_United States_Washington,55.0,44.0,8862.0,7712.0,285.98000004,240.4,0.12208027597439637
55.0_M_France_Garonne (Haute),55.0,1.0,1307.0,2049.0,1307.0,2049.0,-0.5677123182861515
55.0_M_France_Nord,55.0,4.0,117.0,90.0,37.8333335,30.335,0.22697947214076247
55.0_M_France_Seine (Paris),55.0,4.0,708.0,618.0,177.0,154.5,0.11046268843696497
55.0_M_Germany_Hamburg,55.0,6.0,6328.0,5564.0,1239.1666667499999,1115.8325,0.14973137051149393
55.0_M_Germany_Hessen,55.0,5.0,1900.0,1582.0,389.5,325.5,0.1661581489956776
55.0_M_Germany_Nordrhein-Westfalen,55.0,3.0,317.0,199.0,105.66666666666667,66.33333333333333,0.36088305053822295
55.0_M_Germany_Saarland,55.0,3.0,194.0,120.0,90.75,56.0,0.37230769230769234
55.0_M_United Kingdom_England,55.0,111.0,38253.0,35123.0,397.79022987931035,360.01724137931035,0.13106746558649074
55.0_M_United States_California,55.0,150.0,33740.0,30670.0,310.1476190428571,276.6904285714286,0.14313703306329098
55.0_M_United States_Oregon,55.0,32.0,8469.0,7097.0,332.7549019411765,278.3729411764706,0.16461909903374514
55.0_M_United States_Washington,55.0,77.0,24420.0,21785.0,382.6271929736842,337.1713157894737,0.14322958646973252
56.0_F_France_Essonne,56.0,8.0,1119.0,1198.0,218.8333334,235.63400000000001,0.1006009592347353
56.0_F_France_Seine (Paris),56.0,13.0,2107.0,1900.0,153.4666668,136.166,0.13540593643911542
56.0_F_France_Seine Saint Denis,56.0,12.0,4097.0,3855.0,564.611111,569.165,0.182312190384574
56.0_F_Germany_Bayern,56.0,5.0,213.0,132.0,47.3333335,29.165,0.37323943661971826
56.0_F_Germany_Hamburg,56.0,7.0,3231.0,2537.0,561.16666675,429.5825,0.243278254659058
56.0_F_Germany_Hessen,56.0,13.0,6426.0,5028.0,756.5714285714286,598.4771428571429,0.2407692503124988
56.0_F_Germany_Nordrhein-Westfalen,56.0,14.0,4797.0,3700.0,444.4166666666667,338.75,0.28698462169376765
56.0_F_Germany_Saarland,56.0,7.0,1100.0,880.0,133.77777766666668,105.55333333333334,0.2495477860763017
56.0_F_United Kingdom_England,56.0,60.0,15592.0,14339.0,332.26785717857143,302.9525,0.1365629196757812
56.0_F_United States_California,56.0,158.0,43914.0,39842.0,320.41983120253167,292.46620253164554,0.12153960062734606
56.0_F_United States_Oregon,56.0,14.0,6981.0,6596.0,531.6481481111111,503.77777777777777,0.11798874814115494
56.0_F_United States_Washington,56.0,55.0,21239.0,19484.0,474.8333333214286,441.8803571428571,0.12442547115914453
56.0_M_France_Hauts de Seine,56.0,11.0,3212.0,3003.0,273.62499975000003,256.625,0.03167625218061685
56.0_M_France_Nord,56.0,10.0,2168.0,2477.0,354.0,416.4175,-0.09699149324128015
56.0_M_France_Seine (Paris),56.0,5.0,2826.0,3260.0,705.0,814.0,-0.031110705292736292
56.0_M_France_Yveline,56.0,4.0,2783.0,3192.0,921.6666666666666,1059.8333333333333,0.015809702137352725
56.0_M_Germany_Bayern,56.0,7.0,4248.0,2793.0,1362.6666666666667,897.0,0.35837247679827583
56.0_M_Germany_Brandenburg,56.0,2.0,148.0,95.0,74.0,47.5,0.3581081081081081
56.0_M_Germany_Nordrhein-Westfalen,56.0,8.0,4681.0,3709.0,726.875,591.375,0.21904564773426763
56.0_M_United Kingdom_England,56.0,34.0,8272.0,7419.0,335.135416625,303.39625,0.10793559822242446
56.0_M_United States_California,56.0,78.0,22250.0,20073.0,308.8983739512195,278.3087804878049,0.13020534363829703
56.0_M_United States_Oregon,56.0,6.0,2311.0,1825.0,385.16666699999996,304.165,0.17069506140580087
56.0_M_United States_Washington,56.0,69.0,19817.0,18650.0,380.65104168749997,360.60375,0.12492101244736281
57.0_F_France_Nord,57.0,18.0,6858.0,6055.0,368.3,339.133,0.10553221129139315
57.0_F_France_Yveline,57.0,5.0,121.0,113.0,32.333333333333336,29.333333333333332,0.021852576647097194
57.0_F_Germany_Hessen,57.0,13.0,7617.0,5902.0,509.5333332,394.53200000000004,0.28286495926996463
57.0_F_Germany_Nordrhein-Westfalen,57.0,9.0,1665.0,1241.0,180.04166650000002,133.0,0.26156722173680486
57.0_F_United Kingdom_England,57.0,32.0,7772.0,7036.0,356.7916666875,310.5,0.08267847403629897
57.0_F_United States_California,57.0,121.0,33260.0,29804.0,335.7256410153846,300.1690769230769,0.11432460127949683
57.0_F_United States_Oregon,57.0,21.0,3746.0,3044.0,184.229166625,150.4175,0.18616481653387928
57.0_F_United States_Washington,57.0,85.0,20031.0,18171.0,303.7642276585366,275.5326829268293,0.11993821455069803
57.0_M_France_Essonne,57.0,3.0,2534.0,2100.0,844.666667,700.0,0.1712707182320442
57.0_M_France_Hauts de Seine,57.0,6.0,414.0,355.0,71.388889,67.77666666666666,0.07779070998553277
57.0_M_France_Seine Saint Denis,57.0,2.0,258.0,221.0,129.0,110.5,0.07226792009400705
57.0_M_Germany_Saarland,57.0,7.0,2943.0,1930.0,672.20833325,441.0425,0.33761744398427707
57.0_M_United Kingdom_England,57.0,45.0,16565.0,15691.0,389.04347830434784,367.92739130434785,0.089656288547023
57.0_M_United States_California,57.0,109.0,30298.0,28349.0,290.7803030681818,271.8865909090909,0.10949708049138994
57.0_M_United States_Oregon,57.0,21.0,4968.0,4875.0,297.7333334,276.384,0.09370321677201092
57.0_M_United States_Washington,57.0,81.0,21440.0,19242.0,319.4797979090909,291.08060606060604,0.12264145425166184
58.0_F_France_Loiret,58.0,5.0,913.0,775.0,161.16666666666666,135.66666666666666,0.16224725658687925
58.0_F_Germany_Nordrhein-Westfalen,58.0,4.0,939.0,628.0,301.0,201.33333333333334,0.33642360281780676
58.0_F_United Kingdom_England,58.0,54.0,17794.0,17270.0,363.18939390909094,349.5759090909091,0.11076684061544283
58.0_F_United States_California,58.0,51.0,17917.0,16305.0,472.05555562499995,429.59,0.14554464696120128
58.0_F_United States_Oregon,58.0,9.0,3755.0,3721.0,316.9666666,307.7,0.051422156153272634
58.0_F_United States_Washington,58.0,69.0,21046.0,18922.0,371.09090909090907,332.6363636363636,0.115486875490213
58.0_M_France_Nord,58.0,3.0,713.0,746.0,237.66666666666666,248.66666666666666,0.02733077905491699
58.0_M_France_Seine (Paris),58.0,6.0,818.0,541.0,95.77777766666668,64.83333333333333,0.11155390696003213
58.0_M_France_Seine Saint Denis,58.0,8.0,1808.0,1160.0,208.0,134.4466666666667,0.3307354591880452
58.0_M_Germany_Nordrhein-Westfalen,58.0,3.0,148.0,99.0,49.333333,33.0,0.3310810810810811
58.0_M_United Kingdom_England,58.0,16.0,5152.0,4952.0,433.2407407777778,417.92555555555555,0.10601958626755587
58.0_M_United States_California,58.0,112.0,34217.0,32001.0,350.16346159615387,328.0544230769231,0.10820477629748984
58.0_M_United States_Oregon,58.0,8.0,3069.0,2697.0,440.1,384.9,0.12027746424507706
58.0_M_United States_Washington,58.0,32.0,12233.0,11797.0,414.43859647368424,391.42105263157896,0.07357804088961081
59.0_F_France_Hauts de Seine,59.0,1.0,162.0,210.0,162.0,210.0,-0.2962962962962963
59.0_F_France_Nord,59.0,4.0,678.0,566.0,117.0,96.665,0.2886636636636637
59.0_F_Germany_Hessen,59.0,9.0,2006.0,1517.0,307.13333339999997,244.234,0.27253584973145456
59.0_F_United Kingdom_England,59.0,32.0,8812.0,7711.0,372.9509803529412,326.29411764705884,0.1274238931067648
59.0_F_United States_California,59.0,88.0,19064.0,17063.0,267.8740741111111,237.45533333333333,0.13139034301569513
59.0_F_United States_Oregon,59.0,7.0,1369.0,1244.0,190.5,172.33333333333334,0.09147185284849307
59.0_F_United States_Washington,59.0,23.0,3039.0,2610.0,183.12121218181818,157.75727272727272,0.13299032582310844
59.0_M_France_Essonne,59.0,8.0,4050.0,4208.0,678.375,706.2075,0.031628256887665525
59.0_M_France_Loir et Cher,59.0,2.0,60.0,72.0,30.0,36.0,-0.2
59.0_M_France_Seine (Paris),59.0,10.0,1240.0,1177.0,118.5,109.585,0.07808302808302808
59.0_M_France_Seine et Marne,59.0,6.0,330.0,366.0,55.0,61.0,-0.08684419713831479
59.0_M_Germany_Bayern,59.0,1.0,93.0,70.0,93.0,70.0,0.24731182795698925
59.0_M_Germany_Nordrhein-Westfalen,59.0,5.0,6859.0,5939.0,1377.0,1179.375,0.15792517584604165
59.0_M_United Kingdom_England,59.0,8.0,1663.0,1178.0,393.375,277.0,0.252115398360812
59.0_M_United States_California,59.0,108.0,26495.0,25564.0,348.2482993265306,338.48959183673475,0.10308880295994671
59.0_M_United States_Oregon,59.0,28.0,4802.0,4305.0,222.23076915384613,198.62846153846155,0.11339146872408334
59.0_M_United States_Washington,59.0,37.0,13092.0,11084.0,425.82352952941176,362.4111764705882,0.133550451944136
60.0_F_France_Garonne (Haute),60.0,8.0,1662.0,1197.0,262.611111,183.5566666666667,0.04037826310148785
60.0_F_France_Nord,60.0,5.0,2122.0,2004.0,580.5,572.5,0.13947804530494995
60.0_F_France_Seine (Paris),60.0,5.0,648.0,520.0,158.5,127.5,0.23856671381423855
60.0_F_France_Seine Saint Denis,60.0,4.0,257.0,262.0,45.1666665,45.0,0.1982857142857143
60.0_F_France_Seine et Marne,60.0,5.0,1775.0,1782.0,550.111111,558.0,0.1051582820530449
60.0_F_Germany_Bayern,60.0,8.0,346.0,242.0,41.05555566666667,28.666666666666668,0.3010362786398621
60.0_F_Germany_Hessen,60.0,3.0,419.0,333.0,138.5,110.25,0.20387323943661972
60.0_F_Germany_Nordrhein-Westfalen,60.0,5.0,1376.0,944.0,248.83333333333334,171.5,0.3080692455692456
60.0_F_Germany_Saarland,60.0,8.0,1966.0,1248.0,381.3,241.86599999999999,0.34558531470052534
60.0_F_United Kingdom_England,60.0,6.0,774.0,649.0,123.5,103.9175,0.1759521116138763
60.0_F_United States_California,60.0,92.0,29267.0,26731.0,413.2789115714286,380.1020408163265,0.12784366113980467
60.0_F_United States_Illinois,60.0,5.0,673.0,605.0,118.5833335,106.25,0.12490194369389
60.0_F_United States_Oregon,60.0,16.0,3693.0,3222.0,213.4375,186.0625,0.1424423994913421
60.0_F_United States_Washington,60.0,14.0,5708.0,5182.0,517.270833375,460.0625,0.15186132279342568
60.0_M_France_Essonne,60.0,3.0,868.0,856.0,427.75,424.0,0.18177935943060497
60.0_M_France_Seine (Paris),60.0,4.0,1029.0,673.0,496.5,319.835,0.21754985754985756
60.0_M_United Kingdom_England,60.0,25.0,5489.0,4532.0,271.6923076923077,226.66692307692307,0.16312504086871404
60.0_M_United States_California,60.0,90.0,18829.0,18609.0,242.66287879545453,238.125,0.10296309321710596
60.0_M_United States_Oregon,60.0,17.0,3158.0,2744.0,282.6,247.317,0.1411865938142794
60.0_M_United States_Washington,60.0,23.0,4618.0,4473.0,224.89393936363638,214.3481818181818,0.08543002609361437
61.0_F_France_Hauts de Seine,61.0,4.0,454.0,453.0,117.5,109.33333333333333,-0.016604710211032048
61.0_F_France_Seine (Paris),61.0,8.0,4245.0,4727.0,612.6666666,723.1659999999999,0.004392253310130731
61.0_F_France_Somme,61.0,4.0,1499.0,1120.0,275.1666665,210.0,0.170534822650442
61.0_F_Germany_Saarland,61.0,10.0,2634.0,1727.0,404.4666666,268.46799999999996,0.3454581914794753
61.0_F_United Kingdom_England,61.0,16.0,2662.0,2220.0,209.75,174.7925,0.1660513631228989
61.0_F_United States_California,61.0,73.0,27212.0,24537.0,433.0940170512821,395.06,0.11642888394565884
61.0_F_United States_Oregon,61.0,24.0,8039.0,7584.0,417.8888888666667,395.8113333333333,0.11608401565240545
61.0_F_United States_Washington,61.0,10.0,3317.0,3154.0,366.0,352.7925,0.06995771907448131
61.0_M_France_Moselle,61.0,7.0,275.0,219.0,41.666666666666664,31.89,0.13925728854894137
61.0_M_France_Seine (Paris),61.0,11.0,916.0,950.0,76.96666660000001,82.5,-0.08397047665797305
61.0_M_France_Yveline,61.0,2.0,874.0,675.0,437.0,337.5,0.22768878718535468
61.0_M_United Kingdom_England,61.0,36.0,9663.0,8745.0,306.60714285714283,282.45214285714286,0.1402375147488409
61.0_M_United States_California,61.0,61.0,28026.0,25988.0,590.7070707272727,545.8539393939394,0.11994818717781232
61.0_M_United States_Illinois,61.0,10.0,1508.0,1260.0,230.5,194.83499999999998,0.18903120573629562
61.0_M_United States_Oregon,61.0,24.0,5446.0,5130.0,326.8484849090909,308.01545454545453,0.05098073483009724
61.0_M_United States_Washington,61.0,40.0,15050.0,13417.0,416.14166674999996,379.175,0.1452856592899732
62.0_F_France_Loiret,62.0,9.0,1701.0,1406.0,280.45833325,231.33249999999998,0.13367921120912796
62.0_F_France_Yveline,62.0,4.0,538.0,331.0,263.0,160.165,0.25267094017094016
62.0_F_Germany_Hessen,62.0,9.0,1642.0,1220.0,194.16666675,144.165,0.23971698524919263
62.0_F_Germany_Saarland,62.0,6.0,1156.0,730.0,192.6666665,121.66499999999999,0.3476736581649508
62.0_F_United Kingdom_England,62.0,9.0,1437.0,1117.0,126.66666649999999,98.7075,0.21479670710223625
62.0_F_United States_California,62.0,81.0,26578.0,24200.0,448.72807021052625,406.82,0.10356027839517452
62.0_F_United States_Oregon,62.0,34.0,10012.0,8944.0,355.4888888666667,313.25466666666665,0.13789481184762695
62.0_F_United States_Washington,62.0,21.0,6169.0,6087.0,519.3333332999999,522.283,0.0862676159532546
62.0_M_France_Moselle,62.0,1.0,62.0,40.0,62.0,40.0,0.3548387096774194
62.0_M_France_Seine Saint Denis,62.0,3.0,832.0,770.0,277.333333,256.67,0.07451923076923077
62.0_M_France_Val de Marne,62.0,1.0,51.0,36.0,51.0,36.0,0.29411764705882354
62.0_M_Germany_Bayern,62.0,5.0,862.0,576.0,146.33333333333334,97.83333333333333,0.31622382070855354
62.0_M_Germany_Nordrhein-Westfalen,62.0,8.0,1433.0,931.0,162.55555566666666,105.72333333333334,0.33878153515834675
62.0_M_Germany_Saarland,62.0,1.0,193.0,140.0,193.0,140.0,0.27461139896373055
62.0_M_United Kingdom_England,62.0,22.0,4117.0,3617.0,180.8333334,157.61700000000002,0.11621407226521085
62.0_M_United States_California,62.0,53.0,18182.0,17477.0,416.0059523571429,392.8392857142857,0.09723274720929698
62.0_M_United States_Oregon,62.0,15.0,6277.0,5523.0,445.30952385714284,385.9042857142857,0.13168914375914628
62.0_M_United States_Washington,62.0,15.0,5205.0,4597.0,378.520833375,336.27125,0.06608923282340003
63.0_F_France_Nord,63.0,7.0,1558.0,1360.0,174.625,169.375,-0.006902878157772976
63.0_F_France_Seine (Paris),63.0,9.0,1154.0,1129.0,102.3333334,93.8,0.22498979012105677
63.0_F_France_Seine et Marne,63.0,4.0,173.0,140.0,43.25,35.0,0.06773211567732115
63.0_F_Germany_Nordrhein-Westfalen,63.0,6.0,775.0,499.0,129.1666665,83.165,0.32654600301659126
